SK,Date_SK,Planning_Resource_SK,Type,PlannedHours,BillableHours,Planning_Project_SK,Planning_Project_Task_SK,Planning_Department_SK
13939,20230307,130,Approved,3.5,3.5,216,2880,6
14317,20230313,130,Approved,3.5,3.5,216,2880,6
14420,20230314,130,Approved,3.5,3.5,216,2880,6
14953,20230320,130,Approved,3.5,3.5,216,2880,6
15048,20230321,130,Approved,3.5,3.5,216,2880,6
15364,20230327,130,Approved,3.5,3.5,216,2880,6
15455,20230328,130,Approved,3.5,3.5,216,2880,6
15873,20230403,130,Approved,3.5,3.5,216,2880,6
15951,20230404,130,Approved,3.5,3.5,216,2880,6
16221,20230411,130,Approved,3.5,3.5,216,2880,6
16558,20230417,130,Approved,3.5,3.5,216,2880,6
16637,20230418,130,Approved,3.5,3.5,216,2880,6
16906,20230424,130,Approved,3.5,3.5,216,2880,6
16980,20230425,130,Approved,3.5,3.5,216,2880,6
17291,20230502,130,Approved,3.5,3.5,216,2880,6
17535,20230508,130,Approved,3.5,3.5,216,2880,6
17614,20230509,130,Approved,3.5,3.5,216,2880,6
17910,20230515,130,Approved,3.5,3.5,216,2880,6
17981,20230516,130,Approved,3.5,3.5,216,2880,6
18111,20230522,130,Approved,3.5,3.5,216,2880,6
18179,20230523,130,Approved,3.5,3.5,216,2880,6
18572,20230530,130,Approved,3.5,3.5,216,2880,6
18792,20230605,130,Approved,3.5,3.5,216,2880,6
18860,20230606,130,Approved,3.5,3.5,216,2880,6
19180,20230612,130,Approved,3.5,3.5,216,2880,6
19242,20230613,130,Approved,3.5,3.5,216,2880,6
19455,20230619,130,Approved,3.5,3.5,216,2880,6
19521,20230620,130,Approved,3.5,3.5,216,2880,6
19802,20230626,130,Approved,3.5,3.5,216,2880,6
19862,20230627,130,Approved,3.5,3.5,216,2880,6
20059,20230703,130,Approved,3.5,3.5,216,2880,6
20108,20230704,130,Approved,3.5,3.5,216,2880,6
20350,20230710,130,Approved,3.5,3.5,216,2880,6
20403,20230711,130,Approved,3.5,3.5,216,2880,6
20571,20230717,130,Approved,3.5,3.5,216,2880,6
20621,20230718,130,Approved,3.5,3.5,216,2880,6
20740,20230724,130,Approved,3.5,3.5,216,2880,6
20755,20230725,130,Approved,3.5,3.5,216,2880,6
20816,20230731,130,Approved,3.5,3.5,216,2880,6
8880,20230104,128,Approved,0.5,0.5,216,2880,6
8967,20230105,128,Approved,0.5,0.5,216,2880,6
9049,20230106,128,Approved,0.5,0.5,216,2880,6
9348,20230111,87,Approved,0.5,0.5,216,2880,6
9460,20230112,87,Approved,0.5,0.5,216,2880,6
9560,20230113,87,Approved,0.5,0.5,216,2880,6
9920,20230118,128,Approved,0.5,0.5,216,2880,6
10027,20230119,128,Approved,0.5,0.5,216,2880,6
10114,20230120,128,Approved,0.5,0.5,216,2880,6
10430,20230125,87,Approved,0.5,0.5,216,2880,6
10541,20230126,87,Approved,0.5,0.5,216,2880,6
10638,20230127,87,Approved,0.5,0.5,216,2880,6
11001,20230201,128,Approved,0.5,0.5,216,2880,6
11123,20230202,128,Approved,0.5,0.5,216,2880,6
11280,20230203,128,Approved,0.5,0.5,216,2880,6
11632,20230208,87,Approved,0.5,0.5,216,2880,6
11744,20230209,87,Approved,0.5,0.5,216,2880,6
11854,20230210,87,Approved,0.5,0.5,216,2880,6
12232,20230215,128,Approved,0.5,0.5,216,2880,6
12351,20230216,128,Approved,0.5,0.5,216,2880,6
12549,20230217,128,Approved,0.5,0.5,216,2880,6
12890,20230222,87,Approved,0.5,0.5,216,2880,6
12988,20230223,87,Approved,0.5,0.5,216,2880,6
13083,20230224,87,Approved,0.5,0.5,216,2880,6
13460,20230301,128,Approved,0.5,0.5,216,2880,6
13578,20230302,128,Approved,0.5,0.5,216,2880,6
13715,20230303,128,Approved,0.5,0.5,216,2880,6
14027,20230308,87,Approved,0.5,0.5,216,2880,6
14127,20230309,87,Approved,0.5,0.5,216,2880,6
14210,20230310,87,Approved,0.5,0.5,216,2880,6
14517,20230315,128,Approved,0.5,0.5,216,2880,6
14606,20230316,128,Approved,0.5,0.5,216,2880,6
14766,20230317,128,Approved,0.5,0.5,216,2880,6
15118,20230322,87,Approved,0.5,0.5,216,2880,6
15196,20230323,87,Approved,0.5,0.5,216,2880,6
15275,20230324,87,Approved,0.5,0.5,216,2880,6
15532,20230329,128,Approved,0.5,0.5,216,2880,6
15611,20230330,128,Approved,0.5,0.5,216,2880,6
15721,20230331,128,Approved,0.5,0.5,216,2880,6
16014,20230405,87,Approved,0.5,0.5,216,2880,6
16085,20230406,87,Approved,0.5,0.5,216,2880,6
16137,20230407,87,Approved,0.5,0.5,216,2880,6
16294,20230412,128,Approved,0.5,0.5,216,2880,6
16361,20230413,128,Approved,0.5,0.5,216,2880,6
16466,20230414,128,Approved,0.5,0.5,216,2880,6
16699,20230419,87,Approved,0.5,0.5,216,2880,6
16767,20230420,87,Approved,0.5,0.5,216,2880,6
16829,20230421,87,Approved,0.5,0.5,216,2880,6
17049,20230426,128,Approved,0.5,0.5,216,2880,6
17110,20230427,128,Approved,0.5,0.5,216,2880,6
17211,20230428,128,Approved,0.5,0.5,216,2880,6
17351,20230503,87,Approved,0.5,0.5,216,2880,6
17418,20230504,87,Approved,0.5,0.5,216,2880,6
17465,20230505,87,Approved,0.5,0.5,216,2880,6
17678,20230510,128,Approved,0.5,0.5,216,2880,6
17740,20230511,128,Approved,0.5,0.5,216,2880,6
17838,20230512,128,Approved,0.5,0.5,216,2880,6
18029,20230517,87,Approved,0.5,0.5,216,2880,6
18052,20230518,87,Approved,0.5,0.5,216,2880,6
18059,20230519,87,Approved,0.5,0.5,216,2880,6
18242,20230524,128,Approved,0.5,0.5,216,2880,6
18305,20230525,128,Approved,0.5,0.5,216,2880,6
18470,20230526,128,Approved,0.5,0.5,216,2880,6
18628,20230531,87,Approved,0.5,0.5,216,2880,6
18687,20230601,87,Approved,0.5,0.5,216,2880,6
18731,20230602,87,Approved,0.5,0.5,216,2880,6
18918,20230607,128,Approved,0.5,0.5,216,2880,6
18980,20230608,128,Approved,0.5,0.5,216,2880,6
19107,20230609,128,Approved,0.5,0.5,216,2880,6
19292,20230614,87,Approved,0.5,0.5,216,2880,6
19351,20230615,87,Approved,0.5,0.5,216,2880,6
19394,20230616,87,Approved,0.5,0.5,216,2880,6
19583,20230621,128,Approved,0.5,0.5,216,2880,6
19641,20230622,128,Approved,0.5,0.5,216,2880,6
19739,20230623,128,Approved,0.5,0.5,216,2880,6
19909,20230628,87,Approved,0.5,0.5,216,2880,6
19963,20230629,87,Approved,0.5,0.5,216,2880,6
20002,20230630,87,Approved,0.5,0.5,216,2880,6
20149,20230705,128,Approved,0.5,0.5,216,2880,6
20196,20230706,128,Approved,0.5,0.5,216,2880,6
20286,20230707,128,Approved,0.5,0.5,216,2880,6
20443,20230712,87,Approved,0.5,0.5,216,2880,6
20489,20230713,87,Approved,0.5,0.5,216,2880,6
20524,20230714,87,Approved,0.5,0.5,216,2880,6
20667,20230719,128,Approved,0.5,0.5,216,2880,6
20707,20230720,128,Approved,0.5,0.5,216,2880,6
20726,20230721,128,Approved,0.5,0.5,216,2880,6
20763,20230726,87,Approved,0.5,0.5,216,2880,6
20780,20230727,87,Approved,0.5,0.5,216,2880,6
20796,20230728,87,Approved,0.5,0.5,216,2880,6
8873,20230104,113,Approved,8.5,8.5,216,2883,6
8960,20230105,113,Approved,8.5,8.5,216,2883,6
9134,20230109,113,Approved,3.5,3.5,216,2883,6
9248,20230110,113,Approved,3.5,3.5,216,2883,6
9681,20230116,113,Approved,3.5,3.5,216,2883,6
9800,20230117,113,Approved,3.5,3.5,216,2883,6
10210,20230123,113,Approved,3.5,3.5,216,2883,6
10321,20230124,113,Approved,3.5,3.5,216,2883,6
10748,20230130,113,Approved,3.5,3.5,216,2883,6
10867,20230131,113,Approved,3.5,3.5,216,2883,6
11402,20230206,113,Approved,3.5,3.5,216,2883,6
11524,20230207,113,Approved,3.5,3.5,216,2883,6
11974,20230213,113,Approved,3.5,3.5,216,2883,6
12102,20230214,113,Approved,3.5,3.5,216,2883,6
12660,20230220,87,Approved,4.5,4.5,216,2883,6
12676,20230220,113,Approved,3.5,3.5,216,2883,6
12776,20230221,87,Approved,4.5,4.5,216,2883,6
12793,20230221,113,Approved,3.5,3.5,216,2883,6
12892,20230222,87,Approved,7.5,7.5,216,2883,6
13209,20230227,113,Approved,3.5,3.5,216,2883,6
13330,20230228,113,Approved,3.5,3.5,216,2883,6
13818,20230306,113,Approved,3.5,3.5,216,2883,6
13927,20230307,113,Approved,3.5,3.5,216,2883,6
14305,20230313,113,Approved,3.5,3.5,216,2883,6
14408,20230314,113,Approved,3.5,3.5,216,2883,6
14943,20230320,113,Approved,3.5,3.5,216,2883,6
15038,20230321,113,Approved,3.5,3.5,216,2883,6
15351,20230327,113,Approved,3.5,3.5,216,2883,6
15442,20230328,113,Approved,3.5,3.5,216,2883,6
15863,20230403,113,Approved,3.5,3.5,216,2883,6
15940,20230404,113,Approved,3.5,3.5,216,2883,6
16210,20230411,113,Approved,3.5,3.5,216,2883,6
16548,20230417,113,Approved,3.5,3.5,216,2883,6
16627,20230418,113,Approved,3.5,3.5,216,2883,6
16897,20230424,113,Approved,3.5,3.5,216,2883,6
16969,20230425,113,Approved,3.5,3.5,216,2883,6
17282,20230502,113,Approved,3.5,3.5,216,2883,6
17526,20230508,113,Approved,3.5,3.5,216,2883,6
17604,20230509,113,Approved,3.5,3.5,216,2883,6
17904,20230515,113,Approved,3.5,3.5,216,2883,6
17971,20230516,113,Approved,3.5,3.5,216,2883,6
18564,20230530,113,Approved,3.5,3.5,216,2883,6
18784,20230605,113,Approved,3.5,3.5,216,2883,6
18850,20230606,113,Approved,3.5,3.5,216,2883,6
19173,20230612,113,Approved,3.5,3.5,216,2883,6
19232,20230613,113,Approved,3.5,3.5,216,2883,6
19449,20230619,113,Approved,3.5,3.5,216,2883,6
19511,20230620,113,Approved,3.5,3.5,216,2883,6
19796,20230626,113,Approved,3.5,3.5,216,2883,6
19854,20230627,113,Approved,3.5,3.5,216,2883,6
20054,20230703,113,Approved,3.5,3.5,216,2883,6
20103,20230704,113,Approved,3.5,3.5,216,2883,6
20346,20230710,113,Approved,3.5,3.5,216,2883,6
20399,20230711,113,Approved,3.5,3.5,216,2883,6
20567,20230717,113,Approved,3.5,3.5,216,2883,6
20616,20230718,113,Approved,3.5,3.5,216,2883,6
20736,20230724,113,Approved,3.5,3.5,216,2883,6
20750,20230725,113,Approved,3.5,3.5,216,2883,6
20812,20230731,113,Approved,3.5,3.5,216,2883,6
9119,20230109,89,Approved,4.5,4.5,216,2883,6
9233,20230110,89,Approved,4.5,4.5,216,2883,6
9667,20230116,89,Approved,4.5,4.5,216,2883,6
9786,20230117,89,Approved,4.5,4.5,216,2883,6
10196,20230123,89,Approved,4.5,4.5,216,2883,6
10308,20230124,89,Approved,4.5,4.5,216,2883,6
10736,20230130,89,Approved,4.5,4.5,216,2883,6
10856,20230131,89,Approved,4.5,4.5,216,2883,6
11388,20230206,89,Approved,4.5,4.5,216,2883,6
11510,20230207,89,Approved,4.5,4.5,216,2883,6
11959,20230213,89,Approved,4.5,4.5,216,2883,6
12087,20230214,89,Approved,4.5,4.5,216,2883,6
13196,20230227,89,Approved,4.5,4.5,216,2883,6
13318,20230228,89,Approved,4.5,4.5,216,2883,6
13810,20230306,89,Approved,4.5,4.5,216,2883,6
13921,20230307,89,Approved,4.5,4.5,216,2883,6
14300,20230313,89,Approved,4.5,4.5,216,2883,6
14403,20230314,89,Approved,4.5,4.5,216,2883,6
14936,20230320,89,Approved,4.5,4.5,216,2883,6
15030,20230321,89,Approved,4.5,4.5,216,2883,6
15347,20230327,89,Approved,4.5,4.5,216,2883,6
15437,20230328,89,Approved,4.5,4.5,216,2883,6
15858,20230403,89,Approved,4.5,4.5,216,2883,6
15937,20230404,89,Approved,4.5,4.5,216,2883,6
16207,20230411,89,Approved,4.5,4.5,216,2883,6
16542,20230417,89,Approved,4.5,4.5,216,2883,6
16624,20230418,89,Approved,4.5,4.5,216,2883,6
16893,20230424,89,Approved,4.5,4.5,216,2883,6
16965,20230425,89,Approved,4.5,4.5,216,2883,6
17279,20230502,89,Approved,4.5,4.5,216,2883,6
17524,20230508,89,Approved,4.5,4.5,216,2883,6
17601,20230509,89,Approved,4.5,4.5,216,2883,6
17901,20230515,89,Approved,4.5,4.5,216,2883,6
17967,20230516,89,Approved,4.5,4.5,216,2883,6
18102,20230522,89,Approved,4.5,4.5,216,2883,6
18168,20230523,89,Approved,4.5,4.5,216,2883,6
18562,20230530,89,Approved,4.5,4.5,216,2883,6
18782,20230605,89,Approved,4.5,4.5,216,2883,6
18847,20230606,89,Approved,4.5,4.5,216,2883,6
19171,20230612,89,Approved,4.5,4.5,216,2883,6
19230,20230613,89,Approved,4.5,4.5,216,2883,6
19446,20230619,89,Approved,4.5,4.5,216,2883,6
19509,20230620,89,Approved,4.5,4.5,216,2883,6
19793,20230626,89,Approved,4.5,4.5,216,2883,6
19852,20230627,89,Approved,4.5,4.5,216,2883,6
20052,20230703,89,Approved,4.5,4.5,216,2883,6
20102,20230704,89,Approved,4.5,4.5,216,2883,6
20344,20230710,89,Approved,4.5,4.5,216,2883,6
20397,20230711,89,Approved,4.5,4.5,216,2883,6
20565,20230717,89,Approved,4.5,4.5,216,2883,6
20615,20230718,89,Approved,4.5,4.5,216,2883,6
20735,20230724,89,Approved,4.5,4.5,216,2883,6
20749,20230725,89,Approved,4.5,4.5,216,2883,6
20811,20230731,89,Approved,4.5,4.5,216,2883,6
9351,20230111,89,Approved,7.5,7.5,216,2883,6
9463,20230112,89,Approved,7.5,7.5,216,2883,6
9562,20230113,89,Approved,7.5,7.5,216,2883,6
9899,20230118,89,Approved,7.5,7.5,216,2883,6
10003,20230119,89,Approved,7.5,7.5,216,2883,6
10095,20230120,89,Approved,7.5,7.5,216,2883,6
10433,20230125,89,Approved,7.5,7.5,216,2883,6
10544,20230126,89,Approved,7.5,7.5,216,2883,6
10639,20230127,89,Approved,7.5,7.5,216,2883,6
10979,20230201,89,Approved,7.5,7.5,216,2883,6
11102,20230202,89,Approved,7.5,7.5,216,2883,6
11255,20230203,89,Approved,7.5,7.5,216,2883,6
11635,20230208,89,Approved,7.5,7.5,216,2883,6
11747,20230209,89,Approved,7.5,7.5,216,2883,6
11856,20230210,89,Approved,7.5,7.5,216,2883,6
12207,20230215,89,Approved,7.5,7.5,216,2883,6
12329,20230216,89,Approved,7.5,7.5,216,2883,6
12518,20230217,89,Approved,7.5,7.5,216,2883,6
12991,20230223,89,Approved,7.5,7.5,216,2883,6
13084,20230224,89,Approved,7.5,7.5,216,2883,6
13436,20230301,89,Approved,7.5,7.5,216,2883,6
13553,20230302,89,Approved,7.5,7.5,216,2883,6
13691,20230303,89,Approved,7.5,7.5,216,2883,6
14029,20230308,89,Approved,7.5,7.5,216,2883,6
14129,20230309,89,Approved,7.5,7.5,216,2883,6
14212,20230310,89,Approved,7.5,7.5,216,2883,6
14499,20230315,89,Approved,7.5,7.5,216,2883,6
14592,20230316,89,Approved,7.5,7.5,216,2883,6
14739,20230317,89,Approved,7.5,7.5,216,2883,6
15120,20230322,89,Approved,7.5,7.5,216,2883,6
15198,20230323,89,Approved,7.5,7.5,216,2883,6
15276,20230324,89,Approved,7.5,7.5,216,2883,6
15517,20230329,89,Approved,7.5,7.5,216,2883,6
15597,20230330,89,Approved,7.5,7.5,216,2883,6
15708,20230331,89,Approved,7.5,7.5,216,2883,6
16016,20230405,89,Approved,7.5,7.5,216,2883,6
16087,20230406,89,Approved,7.5,7.5,216,2883,6
16139,20230407,89,Approved,7.5,7.5,216,2883,6
16283,20230412,89,Approved,7.5,7.5,216,2883,6
16352,20230413,89,Approved,7.5,7.5,216,2883,6
16457,20230414,89,Approved,7.5,7.5,216,2883,6
16701,20230419,89,Approved,7.5,7.5,216,2883,6
16769,20230420,89,Approved,7.5,7.5,216,2883,6
16831,20230421,89,Approved,7.5,7.5,216,2883,6
17040,20230426,89,Approved,7.5,7.5,216,2883,6
17102,20230427,89,Approved,7.5,7.5,216,2883,6
17201,20230428,89,Approved,7.5,7.5,216,2883,6
17353,20230503,89,Approved,7.5,7.5,216,2883,6
17420,20230504,89,Approved,7.5,7.5,216,2883,6
17467,20230505,89,Approved,7.5,7.5,216,2883,6
17670,20230510,89,Approved,7.5,7.5,216,2883,6
17733,20230511,89,Approved,7.5,7.5,216,2883,6
17828,20230512,89,Approved,7.5,7.5,216,2883,6
18031,20230517,89,Approved,7.5,7.5,216,2883,6
18234,20230524,89,Approved,7.5,7.5,216,2883,6
18297,20230525,89,Approved,7.5,7.5,216,2883,6
18447,20230526,89,Approved,7.5,7.5,216,2883,6
18630,20230531,89,Approved,7.5,7.5,216,2883,6
18689,20230601,89,Approved,7.5,7.5,216,2883,6
18733,20230602,89,Approved,7.5,7.5,216,2883,6
18907,20230607,89,Approved,7.5,7.5,216,2883,6
18970,20230608,89,Approved,7.5,7.5,216,2883,6
19081,20230609,89,Approved,7.5,7.5,216,2883,6
19294,20230614,89,Approved,7.5,7.5,216,2883,6
19353,20230615,89,Approved,7.5,7.5,216,2883,6
19396,20230616,89,Approved,7.5,7.5,216,2883,6
19574,20230621,89,Approved,7.5,7.5,216,2883,6
19633,20230622,89,Approved,7.5,7.5,216,2883,6
19729,20230623,89,Approved,7.5,7.5,216,2883,6
19911,20230628,89,Approved,7.5,7.5,216,2883,6
19965,20230629,89,Approved,7.5,7.5,216,2883,6
20004,20230630,89,Approved,7.5,7.5,216,2883,6
20144,20230705,89,Approved,7.5,7.5,216,2883,6
20191,20230706,89,Approved,7.5,7.5,216,2883,6
20279,20230707,89,Approved,7.5,7.5,216,2883,6
20445,20230712,89,Approved,7.5,7.5,216,2883,6
20491,20230713,89,Approved,7.5,7.5,216,2883,6
20526,20230714,89,Approved,7.5,7.5,216,2883,6
20663,20230719,89,Approved,7.5,7.5,216,2883,6
20702,20230720,89,Approved,7.5,7.5,216,2883,6
20765,20230726,89,Approved,7.5,7.5,216,2883,6
20782,20230727,89,Approved,7.5,7.5,216,2883,6
20798,20230728,89,Approved,7.5,7.5,216,2883,6
34,20220708,140,Approved,7.5,0,5,2801,33
576,20220826,82,Approved,3,0,124,2827,12
830,20220905,150,Approved,7.5,0,173,2984,24
916,20220907,55,Approved,3.5,0,124,2823,16
927,20220907,99,Approved,1,0,211,2867,26
935,20220907,121,Approved,1,0,211,2867,26
1005,20220908,129,Approved,2,0,173,2972,25
1026,20220909,33,Approved,1,0,211,2867,26
1053,20220909,119,Approved,2,0,173,2972,25
1054,20220909,121,Approved,1,0,211,2867,26
1061,20220909,150,Approved,7.5,0,173,2984,24
1077,20220912,30,Approved,3.5,0,210,3013,25
1354,20220916,119,Approved,2,0,173,2972,25
1362,20220916,155,Approved,3,0,124,2828,7
1383,20220919,30,Approved,7.5,0,210,3013,25
1440,20220919,155,Approved,2,0,124,2828,7
1551,20220921,37,Approved,2.5,0,360,2815,23
1607,20220922,6,Approved,3,0,361,1745,33
1627,20220922,30,Approved,7,0,210,3013,25
1690,20220922,150,Approved,3.5,0,173,2988,24
1716,20220923,33,Approved,1,0,211,2867,26
1722,20220923,46,Approved,3,0,125,218,11
1741,20220923,121,Approved,1,0,211,2867,26
1766,20220926,6,Approved,3,0,361,1745,33
1783,20220926,30,Approved,1,0,210,3013,25
1840,20220926,148,Approved,2.5,0,6,2849,24
1841,20220926,148,Approved,4.5,0,6,2849,24
1849,20220927,6,Approved,3.5,0,361,1745,33
2003,20220928,154,Approved,7,0,124,2829,7
2004,20220928,155,Approved,7,0,124,2830,7
2005,20220928,156,Approved,7,0,124,2831,7
2011,20220929,6,Approved,3,0,361,1745,33
2081,20220929,148,Approved,1.3,0,6,2849,24
2083,20220929,148,Approved,1.8,0,6,2849,24
2156,20220930,74,Approved,0,0,4,363,23
2189,20220930,148,Approved,1.8,0,6,2849,24
2252,20221003,6,Approved,3,0,361,1745,33
2269,20221003,30,Approved,6.5,0,210,3013,25
2447,20221005,6,Approved,3,0,361,1745,33
2529,20221005,121,Approved,1,0,211,2867,26
2559,20221006,6,Approved,3,0,361,1745,33
2638,20221006,112,Approved,1,0,219,3020,25
2656,20221006,138,Approved,3,0,361,1745,17
2724,20221007,71,Approved,7,0,126,313,9
2754,20221007,148,Tentative,1,0,6,2849,24
2756,20221007,148,Tentative,2,0,6,2849,24
2772,20221007,164,Approved,7,0,267,2871,12
2858,20221010,139,Approved,2,0,5,2802,33
2874,20221010,164,Approved,6.5,0,267,2871,12
3102,20221013,30,Approved,2,0,210,3013,25
3187,20221014,8,Approved,3.5,0,173,2985,13
3257,20221014,70,Approved,7,0,126,313,9
3285,20221014,112,Approved,2,0,173,2985,25
3289,20221014,119,Approved,3.5,0,173,2985,25
3296,20221014,129,Approved,3.5,0,173,2985,25
3303,20221014,152,Approved,3.5,0,173,2985,26
3582,20221019,6,Approved,7.5,0,5,2802,33
3652,20221019,99,Approved,1,0,211,2867,26
3666,20221019,121,Approved,1,0,211,2867,26
3695,20221020,6,Approved,0.5,0,5,2802,33
3697,20221020,6,Approved,3,0,361,1745,33
3729,20221020,46,Approved,7,0,125,218,11
3823,20221021,33,Approved,1,0,211,2867,26
3843,20221021,71,Approved,7,0,126,313,9
3870,20221021,121,Approved,1,0,211,2867,26
3893,20221024,6,Approved,3,0,361,1745,33
4004,20221024,169,Approved,6.5,0,267,2871,12
4008,20221025,10,Approved,7,0,124,2823,23
4249,20221027,29,Approved,3.5,0,211,2863,25
4262,20221027,43,Approved,5.5,0,360,2815,21
4412,20221028,70,Approved,7,0,126,313,9
4676,20221104,33,Approved,1,0,211,2867,26
4729,20221104,148,Approved,7,0,173,2988,24
4739,20221105,43,Approved,0,0,360,2815,21
4742,20221106,43,Approved,0,0,360,2815,21
5202,20221114,30,Approved,7.5,0,210,3014,25
5277,20221114,149,Approved,2,0,173,2992,24
5308,20221115,30,Approved,3.5,0,210,3014,25
5391,20221115,149,Approved,2,0,173,2992,24
5502,20221116,149,Approved,2,0,173,2992,24
5531,20221117,29,Approved,8.5,0,173,3001,25
5613,20221117,149,Approved,2,0,173,2992,24
5649,20221118,30,Approved,2.5,0,210,3014,25
5653,20221118,33,Approved,1,0,211,2867,26
5723,20221118,121,Approved,1,0,211,2867,26
5737,20221118,149,Approved,2,0,173,2992,24
5745,20221119,37,Approved,0,0,360,2815,23
5765,20221121,30,Approved,2.5,0,210,3014,25
5827,20221121,121,Approved,3,0,173,2999,26
5842,20221121,151,Approved,3,0,173,2999,26
5843,20221121,152,Approved,3,0,173,2999,26
5869,20221122,30,Approved,2.5,0,210,3014,25
6246,20221125,70,Approved,7,0,126,313,9
6633,20221130,99,Approved,1,0,211,2867,26
6643,20221130,121,Approved,1,0,211,2867,26
6669,20221130,160,Approved,3.8,0,124,2838,7
6786,20221202,2,Approved,6.5,0,127,385,2
6812,20221202,33,Approved,1,0,211,2867,26
6866,20221202,71,Approved,7,0,126,313,9
6944,20221203,40,Approved,0,0,186,1539,20
6946,20221204,40,Approved,0,0,186,1539,20
7365,20221208,135,Approved,9,0,222,3011,5
7403,20221209,30,Approved,0,0,210,3013,25
7452,20221209,70,Approved,7,0,126,313,9
7520,20221210,32,Approved,0,0,215,845,13
7551,20221210,110,Approved,0,0,215,845,26
7561,20221212,10,Approved,6,0,125,218,23
7612,20221212,77,Approved,4.5,0,546,2229,7
7685,20221213,30,Approved,2,0,210,3014,25
7761,20221213,135,Approved,3.5,0,222,3011,5
7850,20221214,99,Approved,1,0,211,2867,26
7921,20221215,46,Approved,8.5,0,125,218,11
7984,20221215,135,Approved,3,0,222,3011,5
7989,20221215,148,Approved,3.5,0,5,2809,24
8014,20221216,11,Approved,2.5,0,173,3000,31
8042,20221216,30,Approved,2.5,0,173,3000,25
8047,20221216,33,Approved,1,0,211,2867,26
8103,20221216,112,Approved,2.5,0,173,3000,25
8121,20221216,129,Approved,2.5,0,173,3000,25
8240,20221219,148,Approved,2,0,5,2809,24
8241,20221219,148,Approved,2.5,0,5,2809,24
8272,20221220,30,Approved,2.5,0,210,3014,25
8340,20221220,148,Approved,2,0,5,2809,24
8341,20221220,148,Approved,5,0,5,2809,24
8436,20221221,148,Approved,2.5,0,5,2809,24
8437,20221221,148,Approved,4.5,0,5,2809,24
8545,20221223,14,Approved,7.5,0,24,514,2
8556,20221223,29,Approved,2.5,0,211,2863,25
8582,20221223,68,Approved,7,0,127,385,4
8585,20221223,70,Approved,7,0,126,313,9
8586,20221223,73,Approved,0.5,0,267,2871,7
8673,20230102,30,Approved,3.5,0,210,3014,25
8722,20230102,155,Approved,4.5,0,628,3021,7
8733,20230103,6,Approved,0.5,0,5,2802,33
